officeCode,schoolCode,schoolName
Q10,8490068,장흥관산고등학교
Q10,8621006,장흥관산중학교
Q10,8621015,장흥남초등학교
Q10,8621014,장흥서초등학교
Q10,8621010,장흥안양중학교
Q10,8621008,장흥용산중학교
Q10,8621009,장흥유치중학교
Q10,8621007,장흥장평중학교
Q10,8621004,장흥중학교
Q10,8621013,장흥초등학교
Q10,8621045,장흥향원중학교
Q10,8621011,장흥회덕중학교
Q10,8490069,전남과학고등학교
Q10,8490376,전남기술과학고등학교
Q10,8490577,전남미래자동차고등학교
Q10,8490239,전남미용고등학교
Q10,8490319,전남보건고등학교
Q10,8490296,전남생명과학고등학교
Q10,8490516,전남에너지고등학교
Q10,8490180,전남예술고등학교
Q10,8490070,전남외국어고등학교
Q10,8490316,전남자연과학고등학교
Q10,8490290,전남조리과학고등학교
Q10,8490242,전남체육고등학교
Q10,8661009,전남체육중학교
Q10,8591031,점암초등학교
Q10,8490227,조도고등학교
Q10,8711007,조도중학교
Q10,8711027,조도초등학교
Q10,8711028,조도초등학교거차분교장
Q10,8711029,조도초등학교관사분교장
Q10,8711031,조도초등학교대마분교장
Q10,8601033,조성남초등학교
Q10,8601009,조성중학교
Q10,8601031,조성초등학교
Q10,8521147,좌야초등학교
Q10,8521056,주암초등학교
Q10,8571010,죽곡초등학교
Q10,8511182,죽림초등학교
Q10,8581019,중동초등학교
Q10,8490283,중마고등학교
Q10,8721021,증도초등학교
Q10,8721023,증도초등학교소악분교장
Q10,8721017,지도초등학교
Q10,8490248,지명고등학교
Q10,8721005,지명중학교
Q10,8711026,지산초등학교
Q10,8511007,진남여자중학교
Q10,8490104,진도고등학교
Q10,8490415,진도국악고등학교
Q10,8711004,진도군내중학교
Q10,8711012,진도서초등학교
Q10,8711013,진도서초등학교가사도분교장
Q10,8490159,진도실업고등학교
Q10,8711008,진도중학교
Q10,8711010,진도지산중학교
Q10,8711011,진도초등학교
Q10,8551007,진상중학교
Q10,8551027,진상초등학교
Q10,8490276,진성여자고등학교
Q10,8511028,진성여자중학교
Q10,8691016,진원동초등학교
Q10,8691015,진원초등학교
Q10,8551029,진월초등학교
Q10,8521057,창촌초등학교
Q10,8490105,창평고등학교
Q10,8561007,창평중학교
Q10,8561021,창평초등학교
Q10,8611021,천태초등학교
Q10,8661019,청계남초등학교
Q10,8661020,청계북초등학교
Q10,8661018,청계초등학교
Q10,8631040,청람중학교
Q10,8701006,청산중학교
Q10,8701031,청산초등학교
Q10,8701032,청산초등학교모도분교장
